4.112765788781819,1.64
4.018216109660189,1.5
2.166168715166823,1.38
0.3289022607081566,0.81
3.0308445368785493,1.12
1.1542846208766684,0.26
3.1046196990500263,1.05
3.195984116263691,1.14
2.272848845258172,1.43
4.066533796345384,1.51
1.3267651635387374,0.3
1.2184663906943454,0.34
2.106765020198327,1.48
3.1963151533648944,1.21
2.1287532802797546,1.39
1.3279937232423173,0.24
0.10302738573770484,0.88
1.0495442414005838,0.34
3.084144507276786,1.05
4.323793643717369,1.61
4.177463890404591,1.62
1.2697228760262638,0.33
3.133663061612869,1.04
3.1540431762088907,1.05
1.0026649209245044,0.33
2.1108206848356947,1.47
2.0466514336481567,1.37
3.0448787036072043,1.07
0.12427873334435942,0.8
3.322922044199689,1.18
3.203708831534225,1.17
0.27082507219566015,0.86
1.007766379678279,0.35
1.2088662577549656,0.37
2.0973596488560324,1.35
1.0705511579268356,0.3
1.3299457844732425,0.38
2.230355514608416,1.32
1.0227529109117397,0.27
0.18619872593209663,0.75
3.2665393756831795,1.12
3.1634890650894296,1.22
0.12070240358662453,0.76
4.282174597105443,1.54
2.1706263201095117,1.5
3.194028753537031,1.18
4.28627892036038,1.65
4.1468633141064455,1.56
0.07891923287759961,0.77
0.23511333472381682,0.82
4.168089141208063,1.51
1.3258387336500284,0.28
2.184995185953577,1.49
3.1425011229804785,1.23
3.2311839540459624,1.14
3.281685008234562,1.07
4.1859930871880255,1.48
3.107151196567213,1.1
3.2914940795425895,1.13
2.1613346069381225,1.33
2.251413514236431,1.36
0.1458530084102202,0.83
0.20096994785640157,0.9
3.0990020731857504,1.18
4.300943262748967,1.58
3.1335661140777034,1.12
4.2467923707893425,1.6
2.0329806748166384,1.47
0.09978117728516378,0.76
0.27401788612695227,0.9
4.221341199869889,1.56
2.04335860599928,1.32
2.112363368726538,1.33
2.0520819422389263,1.41
0.2404206346361732,0.84
2.079933253001276,1.37
0.2241893347498684,0.87
0.2554230860289321,0.79
1.2532481302314238,0.36
2.3058259348808905,1.33
1.0660278997332262,0.24
0.29935474198872997,0.78
2.163897224049469,1.32
1.3292432541681576,0.31
1.214331957341128,0.24
1.1817435988360856,0.33
3.12004988336593,1.08
4.115372824567949,1.6
1.0797469368175991,0.31
2.3267731893618544,1.47
1.0319374212909844,0.36
4.253225967122421,1.61
3.3045240384080365,1.23
1.071475381880128,0.25
1.100405375438208,0.28
2.1803856485592474,1.34
1.2987760150406014,0.29
3.2785426301084533,1.21
2.239862982523384,1.43
3.1962487040332497,1.05
0.2964680554300171,0.76
